peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.722340667583448,183.72054514734373,0.6316572071508939,0.8098971121390174,57.0,197.71753066470282,194.1705548714187,3.454360908314342,15.685831905535776,31.0
peak_2,1.726112764095512,194.7807464492919,1.6479373671708966,1.8105421927740968,52.0,205.5862014622451,205.54279746471448,3.6026950699328744,14.127608352979895,32.1
peak_3,3.264604575571947,262.4952912584195,2.9863001625203154,3.6367194649331167,208.0,277.514314412696,277.68187081283793,3.0578611487571017,82.64103712336848,84.9
peak_4,4.909414926865859,370.34847311376905,4.771826228278536,5.040749593699212,86.0,386.9286030333137,386.3587559344129,3.721696226464174,48.89029627319968,78.4
peak_5,6.394747468433555,301.95279776798776,6.153967245905739,6.707449056132017,177.0,312.8356021956823,311.44267320807404,3.4882420563623118,74.21563121363317,85.7
peak_6,7.354741342667834,429.286779448708,7.289074009251157,7.423535691961495,43.0,442.84668191627503,443.02131622485416,3.743069933327906,26.002778930077138,74.2
peak_7,7.986398549818728,11.520230656871856,7.9144771846480815,8.058319914989374,46.0,27.006,27.006,1.147,1.363,4.1
peak_8,8.561769471183899,158.10138785338532,8.489848106013252,8.63056382047756,45.0,174.0252452352163,174.02952746974555,3.664820184671167,9.895496104031665,24.9
peak_9,10.853872109013627,273.23873994833514,10.44423302912864,11.210351918989874,245.0,285.6947657998693,285.744803649264,3.3855241160551057,90.40164927436928,95.4
peak_10,12.03275709463683,15.826339942442742,11.960835729466185,12.104678459807475,46.0,28.303,28.303,0.934,0.944,3.1
peak_11,12.564349793724215,177.55758707716842,12.476793349168648,12.639398174771848,52.0,192.19605188368257,192.24841993838396,3.5091573887685246,12.663626816784266,29.0
peak_12,13.095942492811602,7.873418220111525,13.024021127640957,13.16786385798225,46.0,27.513,27.513,0.691,0.47,1.9
peak_13,13.680694461807729,355.0880139894116,13.60877309663708,13.75574284285536,47.0,375.97095233870766,376.11593848186163,3.8007001171625623,22.753280907960775,63.0
peak_14,14.168508938617329,211.47080605044644,14.12160370046256,14.209160145018128,28.0,232.46339182889741,225.71998627377965,3.927020129616499,8.527900138718348,32.5
peak_15,14.71886373296662,18.80612395701936,14.646942367795976,14.790785098137269,46.0,39.453,39.453,1.199,0.659,4.4
peak_16,15.384918114764346,248.76626471390801,15.344266908363547,15.425569321165147,26.0,264.3418209633081,262.6808867498996,3.919901455341668,9.924596256870597,38.2
peak_17,16.729534941867733,264.17964584139435,16.44810351293912,16.973442180272535,168.0,281.3095024790187,281.39840423033905,3.5399443043985306,63.22914542101228,76.1
peak_18,17.83649856232029,313.9777686318122,17.798974371796476,17.874022752844105,24.0,334.26053207150613,334.32083565477626,4.7713254373303196,11.228084157656333,54.1
peak_19,18.433758594824354,5.732335287069017,18.36183722965371,18.505679959995,46.0,25.764,25.764,0.562,1.018,1.2
peak_20,19.80339154894362,432.05430981687175,19.765867358419804,19.834661707713465,22.0,448.6931328312478,448.88380946649056,4.72393041685341,13.458047449868108,72.9
peak_21,20.41315964495562,298.3680832362912,20.241173771721467,20.54136729591199,96.0,312.5516479482451,312.1014958662041,2.930220577917667,41.40134654410021,61.2
peak_22,21.42005875734467,229.67489525471993,21.329375296912115,21.51386923365421,59.0,241.0984191395479,239.4300041939504,3.702009096727253,18.542959473252022,40.7
peak_23,22.104875234404304,177.4272925871804,22.079859107388423,22.14239942492812,20.0,197.00330884944245,188.28247620224886,4.877244780038471,4.296913854487052,28.8
peak_24,22.78343767970997,175.88760029215808,22.71777034629329,22.83972396549569,39.0,196.01329460002518,195.62916908502893,4.0403707493838725,9.326384486900944,29.4
peak_25,23.386951743968,197.0681782742183,23.315030378797356,23.44323802975372,41.0,215.75007073731808,215.09100977598493,3.3554180139915943,10.938837775627626,29.9
peak_26,24.04987910988874,341.07432222396346,24.015481935241908,24.08427628453557,22.0,358.65506534235476,357.9623266738555,4.252696403466047,11.221157714055789,55.2
peak_27,24.45013714214277,170.93348596255663,24.403231903988,24.4845343167896,26.0,187.47472076395167,184.39034153318102,4.122201411888232,6.299533500976311,25.4
