peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,1.1259642455306913,310.8600109186554,0.7927047130891361,1.4592237779722466,206.0,310.7896069107984,310.7896069107984,3.8273408901292876,83.23859773955311,90.3
peak_2,2.345758844855607,283.02333112946087,2.022205900737592,2.6660762595324417,199.0,282.9447189611626,282.9447189611626,3.9467506951244267,73.1000362327392,81.9
peak_3,3.2581781472684086,190.59998463071054,3.180525440680085,3.3390663832979124,49.0,189.8837808999554,189.8837808999554,4.158364936427481,11.75026742079758,28.9
peak_4,3.882635329416177,205.925717764352,3.772627328416052,3.9894078009751217,67.0,205.4529113172647,205.4529113172647,4.049150296014725,17.64808680715013,35.1
peak_5,4.856529691211401,420.77564212773314,4.765934866858357,4.943888986123265,55.0,419.4890265279565,419.4890265279565,4.583399992672725,29.51735010173053,78.3
peak_6,5.642763345418177,207.1712109416948,5.523048756094512,5.768948993624203,76.0,206.79138814033664,206.79138814033664,3.5266844721275277,20.50643973014928,34.4
peak_7,6.551947118389799,328.3328779632694,6.36752194024253,6.736372296537067,114.0,328.0783358714922,328.0783358714922,4.175838736201759,48.3113478486527,73.0
peak_8,7.309061007625953,0.0,7.195817477184648,7.422304538067259,70.0,0.0,0.0,0.0,0.0,1.7
peak_9,8.664747843480436,368.1332284180173,8.483558194774346,8.852408551068883,114.0,367.82436882105117,367.82436882105117,3.9131030100920556,54.16740091559111,80.6
peak_10,10.010728091011377,154.43150626292942,9.900720090011252,10.11750056257032,67.0,154.0771172659283,154.0771172659283,4.066457395463918,13.23600694450316,24.7
peak_11,10.793726215776973,192.2306611855214,10.670776097012126,10.916676334541817,76.0,191.86558203265014,191.86558203265014,3.708063065487771,19.03191059748824,32.3
peak_12,11.774091636454557,327.18525411595186,11.437596574571822,12.107351168896113,207.0,327.10613144820394,327.10613144820394,3.8904224444690043,87.76001409644414,95.2
peak_13,12.802989998749844,288.11944528724104,12.757692586573322,12.845051881485185,27.0,284.3495176145501,284.3495176145501,4.40813501755683,10.212004201312446,43.9
peak_14,13.188018002250281,334.71114934846884,13.14272059007376,13.230079884985622,27.0,330.22764644055746,330.22764644055746,5.649758840337283,11.799889702254776,59.3
peak_15,13.967780597574697,177.40925090448889,13.844830478809852,14.090730716339543,76.0,177.07371052139746,177.07371052139746,3.6826859732629433,17.567806224764123,29.1
peak_16,15.465830728841105,382.7765373542859,15.420533316664583,15.507892611576446,27.0,377.62732301024243,377.62732301024243,5.488869619557745,13.457632575657087,67.4
peak_17,16.802104388048505,237.81959695021135,16.481786973371673,17.125657332166522,199.0,237.7553870450326,237.7553870450326,3.864933246110216,61.413059879402894,69.6
peak_18,17.74364345543193,0.0,17.630399924990623,17.856886985873235,70.0,0.0,0.0,0.0,0.0,1.7
peak_19,19.141392174021753,262.3396585651395,18.681946993374172,19.607308413551696,286.0,262.3037628419468,262.30391768859323,3.78250680709996,97.84045782897314,95.7
peak_20,20.37412889111139,0.0,20.260885360670084,20.487372421552696,70.0,0.0,0.0,0.0,0.0,1.7
peak_21,21.199188898612327,357.06817125352126,21.108594074259283,21.28978372296537,56.0,355.96271600322245,355.96271600322245,4.309608418073828,24.95559634124278,64.2
peak_22,21.72334466808351,278.2700097584955,21.668340667583447,21.778348668583572,34.0,275.70335382676154,275.70335382676154,4.950954525681045,11.999116963806163,46.8
peak_23,22.195731966495813,0.0,22.082488436054508,22.308975496937116,70.0,0.0,0.0,0.0,0.0,1.7
peak_24,23.366993624203026,283.61176156308545,23.03373409176147,23.70025315664458,206.0,283.54965838054943,283.54965838054943,3.8030978930617896,75.96980168735806,83.0
peak_25,24.259999749968745,0.0,24.14675621952744,24.37324328041005,70.0,0.0,0.0,0.0,0.0,1.7
peak_26,24.877985873234156,310.2381644547271,24.832688461057632,24.926518814851857,29.0,306.81516175014093,306.81516175014093,4.037826119164677,11.910474614764222,46.6
peak_27,25.318017877234656,209.88669561633176,25.263013876734593,25.37302187773472,34.0,207.95407638424754,207.95407638424754,4.734166025849904,9.081406221026091,32.6
