peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.7175876984623079,353.1201177281029,0.5714124265533193,0.8637629703712966,44.0,354.9610816022423,352.37293603323974,4.132966218920826,47.427627904441174,73.7
peak_2,2.484979622452807,277.38827824384515,2.1394744343042884,2.837129141142644,105.0,279.8867103311073,269.9743398271538,3.767897818022321,88.50914427670152,89.2
peak_3,4.139417927240905,325.87041685059484,3.8670003750468815,4.405191148893612,81.0,330.74745271681115,330.76043028973913,3.9439099541383307,79.02334459053834,89.1
peak_4,5.72076859607451,192.2337435483872,5.627747968496062,5.820433554194275,29.0,196.5886036359979,195.83115101691556,4.123813562520937,17.221162250959026,37.0
peak_5,6.923392424053008,385.44326517418665,6.770572821602701,7.082856357044632,47.0,387.89921416815093,387.9827680074213,4.021984406611847,53.724253128097374,81.0
peak_6,8.099438929866235,286.87007433563736,7.840310038754845,8.351923490436306,77.0,284.99668168252754,275.2314315898139,3.829600049545876,65.29634058233181,75.6
peak_7,9.67414526815852,289.7276972804272,9.315351418927367,10.0794494311789,115.0,290.92168135495353,279.24942835017106,3.510649397832713,96.00269756297651,94.5
peak_8,11.162475309413676,360.8314721765508,11.06945468183523,11.262140267533445,29.0,375.4227779414356,373.248288319741,4.6793699230620796,28.975618537042312,69.4
peak_9,12.458119764970624,272.38160829144454,12.285367170896365,12.617583697962246,50.0,305.78266403801604,288.58858944896565,3.9774735056252988,42.0206155969677,64.4
peak_10,14.28531066383298,233.86360254145566,13.959738467308416,14.6308158519815,101.0,268.8288505458443,266.5284308994293,3.7698190807582437,82.81335542872954,85.4
peak_11,15.986259282410304,295.6744121562359,15.82015101887736,16.132434554319293,47.0,324.0544668233142,324.16094564305075,4.327817672084114,44.09057640756152,69.9
peak_12,16.59089336167021,156.50608826244047,16.50451706463308,16.690558319789975,28.0,181.8976729309421,170.30911507184294,3.6459434410643112,15.21443787531885,30.9
peak_13,17.627408926115766,280.567050717866,17.335058382297788,17.893182147768474,84.0,298.444794239761,294.2158826477296,3.96290504798158,69.31657954807488,81.7
peak_14,18.976208026003253,282.8690860708955,18.916409051131392,19.029362670333796,17.0,279.22367469328395,270.06260785566417,6.593797249248596,13.948037615453497,55.7
peak_15,19.687151393924243,10.344116153327533,19.58748643580448,19.786816352044006,30.0,8.117,8.117,0.0,0.0,3.2
peak_16,20.876486560820105,245.19421761122362,20.816687585948245,20.936285535691965,18.0,227.55659622486974,219.54467299504267,6.456187570046905,11.184930920198079,46.9
peak_17,21.195414426803357,207.6356854812193,21.128971121390176,21.255213401675213,19.0,188.35396319003888,168.14934262580368,4.558923183657026,9.774855836769559,31.3
peak_18,22.916296037004628,214.98760746240146,22.836564070508818,23.00267233404176,25.0,187.43376968845683,179.45439609708217,3.494503340450843,14.030219571207954,30.2
peak_19,24.098986873359173,318.2731948624961,24.032543567946,24.16543017877235,20.0,279.9687561251842,279.5583264717204,5.880701235745576,14.63865607763885,54.2
peak_20,24.45113639204901,234.02511304838032,24.36476009501188,24.530868358544826,25.0,195.79557218824027,172.1137735932194,4.0722969332938,12.615802742262161,32.3
peak_21,25.454430303787976,222.8868253226629,25.348121015126893,25.55409526190774,31.0,177.3366317113814,161.31913058608734,3.903972469285618,15.476026085021283,31.9
peak_22,26.21188398549819,47.98908837447293,26.112219027378423,26.31154894361796,30.0,1.536,1.536,0.0,0.0,3.2
peak_23,27.31484285535692,224.0759887261348,27.26168821102638,27.361353169146145,15.0,173.097277467869,170.59815876673449,6.320510998213943,8.237381133381648,37.1
peak_24,28.411157394674337,234.7249979949653,28.311492436554573,28.504178022252784,29.0,183.87287677567116,167.13222066640296,3.7569586378352997,14.54194880257209,31.3
peak_25,28.83639454931867,266.96350942129556,28.77659557444681,28.89619352419053,18.0,211.15796888948896,207.9081039662071,4.604171097241567,10.949445767147681,36.3
peak_26,29.42109563695462,266.2615918629889,29.36794099262408,29.467605950743845,15.0,205.95629790513183,200.30945686447893,6.2711624938660595,9.64951623387039,41.8
peak_27,29.90613176647081,63.102878836335954,29.806466808351047,30.005796724590574,30.0,5.203,5.203,0.0,0.057,3.2
peak_28,30.577209151143897,317.4745299996875,30.52405450681336,30.637008126015758,17.0,253.02254605942466,244.29451744578074,5.2045582779993005,12.58312880299209,45.0
peak_29,31.20177622202776,66.05311330049489,31.102111263907997,31.301441180147524,30.0,10.313,10.313,0.0,0.061,3.2
peak_30,32.24493611701463,350.5084462118138,31.972518564820607,32.50406500812602,80.0,302.2384509700934,302.16351079748915,4.02989412162975,71.13766155438856,82.5
peak_31,34.63025078134767,283.37050419602997,34.57709613701713,34.68340542567822,16.0,233.04265106938692,230.08066444483697,5.865983098111598,11.610241926393524,45.1
peak_32,35.19501887735967,261.6828542790462,35.09535391923991,35.30132816602076,31.0,213.55531859542094,205.16550667618327,3.448176292826711,19.288033179403165,37.0
peak_33,37.3477819727466,333.7159011140488,37.10194174271784,37.58697787223404,73.0,262.88682533204894,256.8055252486418,4.074418957976144,57.411997071458686,70.3
peak_34,38.56369446180773,93.55609187327816,38.46402950368797,38.663359419927495,30.0,14.991,14.991,0.0,0.107,3.2
peak_35,39.088596574571824,291.9638371592255,39.02879759969997,39.73309663707964,106.0,204.2215705365852,177.64446191993665,5.007893201328866,18.512533553828415,60.2
peak_36,39.94571521440181,455.95229339910594,39.83940592574072,40.04538017252157,31.0,355.9778266996921,356.06147030601335,4.46527059326265,27.411281711430046,65.8
peak_37,40.39088536067009,422.1545807729967,40.30450906363296,40.47726165770722,26.0,314.7746504042354,300.2669654310559,3.732916739227803,23.418624793018466,52.7
peak_38,41.32109163645456,386.62125728568856,41.24135966995875,41.400823602950375,24.0,269.29091274873844,261.3714215701565,4.192670938697688,19.205331226033966,46.8
peak_39,43.12170521315165,459.6182571761402,42.82271033879236,43.4406330791349,93.0,330.89496091803244,325.6466043691169,4.025966134890152,82.26644416974884,93.2
peak_40,44.16486510813852,150.83052094799933,44.06520015001876,44.26453006625829,30.0,9.918,9.918,0.001,0.018,3.2
peak_41,45.65319514939368,154.2784391344306,45.55353019127392,45.75286010751344,30.0,7.105,7.105,0.0,0.077,3.2
peak_42,47.626561320165024,410.20992251040656,47.36078809851232,47.905623202900365,82.0,255.63379099442102,251.48608146985663,3.86718875764782,58.22789185903363,71.0
peak_43,48.76274184273035,180.02804876300047,48.66307688461058,48.86240680085011,30.0,17.956,17.956,0.413,0.003,4.3
peak_44,49.69294811851482,393.1629573515166,49.453752219027386,49.91885535691962,70.0,232.3620558850222,221.73570798130285,3.8117900648633265,49.09424132646701,60.8
peak_45,51.89222152769097,403.9125029393683,51.56000500062508,52.237726715839486,102.0,256.1110571134318,255.1185173047907,3.6564452393472364,78.84671008420354,82.1
