peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.4542804100512564,-4.771792373522535,0.3619469933741717,0.546613826728341,50.0,2.033,2.033,0.0,0.0,2.6
peak_2,1.3850012501562694,371.35173127728194,1.237267783472934,1.5290413801725216,79.0,379.4160791615222,379.2620637390643,3.818029670132232,49.470014763420906,76.6
peak_3,2.3563487935992,199.1071671185925,2.2972554069258657,2.4117488436054506,31.0,217.48851457995443,206.6903667929805,4.847365844978027,10.857754771592743,37.6
peak_4,2.9731360170021253,-11.682681766388352,2.8808026003250404,3.0654694336792097,50.0,9.721,9.721,0.415,0.121,3.7
peak_5,3.844763470433804,161.5912213407837,3.759816727090886,3.9297102137767217,46.0,181.98384510766613,173.36473734205885,3.951583921138535,13.821620238551198,31.5
peak_6,4.476324040505063,252.01956895100028,4.432004000500062,4.516950743842981,23.0,267.4497366320335,263.78631620115186,4.384708563342119,10.357880773656856,42.0
peak_7,5.333178147268408,392.7563931934248,5.174364670583823,5.528924990623827,96.0,420.97114262055493,421.04152841092827,3.976693225879846,57.679219069643366,88.5
peak_8,6.042298787348418,164.80524916623008,5.9462720340042505,6.15309888736092,56.0,213.1248808978952,195.53677862984787,3.633339132611228,17.8289944644033,36.6
peak_9,7.479006750843855,176.74605844839692,7.268486560820103,7.693220277534691,115.0,252.59750526675293,246.80606627658267,3.5678758764846035,50.69405634285197,62.0
peak_10,8.77167458432304,292.25356361709726,8.69411451431429,8.849234654331791,42.0,367.7523784503424,365.38181420765403,4.172368184441476,23.677809588278098,62.8
peak_11,9.495568571071384,145.68155081352342,9.4475551943993,9.539888611076384,25.0,215.7214095348983,206.263769357841,5.529405659794118,8.223925128222817,38.8
peak_12,10.6257295911989,245.24111987204648,10.37458269783723,10.873183147893489,135.0,294.46833215926256,291.32246820484744,3.9122667735732195,66.10932369652912,77.7
peak_13,11.68571721465183,-10.713006075829128,11.593383797974749,11.778050631328917,50.0,21.252,21.252,1.703,0.349,9.6
peak_14,12.749398174771846,261.64766889824716,12.538877984748092,12.978385048131017,119.0,276.2464341859925,270.63773266252906,3.603388274732505,56.82559082217341,68.2
peak_15,14.315372921615202,405.2164940855327,14.2710528816102,14.352306288286035,22.0,410.89102764532413,410.9672865312283,6.254509072067883,14.461009287716555,73.1
peak_16,14.91369346168271,-9.276750826371597,14.821360045005624,15.006026878359794,50.0,4.023,4.023,0.182,0.184,2.7
peak_17,16.302388048506064,251.41978035136435,15.933054381797724,16.627401675209402,188.0,257.86077227620217,256.0986779357925,3.7288879484843873,78.52689680823488,83.1
peak_18,18.15274971871484,247.08237420131823,17.805576072009,18.496230028753597,187.0,277.40088584971454,277.46957207507523,3.6919741054636477,86.02605412851251,88.2
peak_19,19.50451093886736,-26.270190418551266,19.412177522190277,19.59684435554444,50.0,8.749,8.749,0.0,0.0,2.6
peak_20,20.080671458932365,183.99321535346897,19.980951368921115,20.169311538942367,51.0,210.7571098328379,202.5072824674447,4.050930499039492,15.370760793232469,37.4
peak_21,21.29208588573572,277.78399247880003,20.95968558569821,21.620792849106135,179.0,278.02646195864367,277.70261988200593,3.794678932487342,84.86193169475695,87.3
peak_22,22.894993999249905,368.7340660191795,22.858060632579072,22.935620702587823,21.0,332.31445533181835,329.0250464548563,4.2029262625692665,12.229076745262203,51.0
peak_23,23.57456794599325,411.39567749035683,23.530247905988247,23.61150131266408,22.0,368.63288281748095,368.88449666714047,6.453277898450728,12.903401303767918,67.3
peak_24,23.895888236029503,361.52792426041884,23.851568196024505,23.94759494936867,26.0,315.16190264781096,299.7004939682761,3.972555705339891,11.78393705009591,47.0
peak_25,24.8746224528066,225.96438314545998,24.837689086135764,24.911555819477435,20.0,166.66119350841836,164.81845841203196,3.814894082889354,5.717325412031342,22.9
peak_26,25.905063382922865,299.19006582281474,25.690849856232028,26.14882360295037,124.0,239.01078603598899,227.82728580457865,3.4325517949824795,49.34180579598607,59.8
peak_27,27.677864983122888,365.532449815825,27.530131516439557,27.818211776472054,78.0,310.00620905637726,302.6357233429208,3.9615201325879594,39.107902445020315,63.1
peak_28,28.91143942992874,456.66627014579086,28.83757269658707,28.98899949993749,41.0,420.638232103123,420.73250522530213,4.314004560520882,27.16867077474058,72.4
