peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.5740598824853107,9.115973176488398,0.4721240155019377,0.6759957494686836,38.0,19.044,19.044,0.798,0.168,4.9
peak_2,1.5451331416427052,286.99102859306953,1.2607857232154018,1.8348456057007123,107.0,296.7069804241714,296.7441007916318,3.7070978118608306,69.63251993153132,83.6
peak_3,2.950775096887111,206.95388698198448,2.8488392299037377,3.058076009501188,39.0,219.60247198709672,215.52898336738411,3.8446019424520093,20.060979554379415,39.3
peak_4,4.200830728841105,185.88945370165294,4.098894861857732,4.313496687085886,40.0,202.51125131117735,201.51059052486542,3.9842039368933095,18.53423424511022,37.1
peak_5,5.456251406425803,368.3794090001026,5.38114076759595,5.536727090886361,29.0,386.08927255519626,386.10349754224217,3.886576152673198,25.00034645601946,66.2
peak_6,6.582910988873609,289.08962469801133,6.427324665583198,6.754592449056132,61.0,306.7373809865234,305.8795583146623,3.910595285479331,41.143202092464506,66.1
peak_7,7.532524065508189,157.2895196447627,7.446683335416927,7.634459932491561,35.0,174.84055153068007,174.57142924852013,3.4242241636262545,14.928447665364372,27.5
peak_8,8.272900362545318,1.514727734703487,8.170964495561945,8.374836229528691,38.0,18.567,18.567,0.01,0.059,3.1
peak_9,8.900610701337667,271.82927349208455,8.852325290661332,8.954261157644705,19.0,287.36673205231006,286.61686111855056,3.9786898975054634,12.691758399483845,44.1
peak_10,9.517590948868609,209.7823514842793,9.404924990623828,9.619526815851982,40.0,222.20241255482148,213.74815528472422,3.740636926438973,19.117769469398525,38.7
peak_11,10.343807975997,10.544118751927929,10.241872109013626,10.445743842980372,38.0,19.977,19.977,0.64,0.388,4.1
peak_12,11.550943242905364,260.2740774156856,11.218310413801724,11.905036254531815,128.0,271.6780692022528,270.6842856739621,3.5245512670509536,86.65943978193172,89.1
peak_13,13.18191711463933,388.2977794917124,13.101441430178772,13.262392799099889,30.0,402.9926169812602,403.1004140801603,3.9363714558190654,26.969151503331805,70.1
peak_14,14.42660770096262,325.2250867531202,14.28711651456432,14.582194024253033,55.0,340.09954384404296,340.19573872612204,3.6653472513187033,44.97138990924019,70.3
peak_15,16.10586698337292,273.15071413781254,15.76786910863858,16.459959994999373,129.0,284.38316710639714,281.65839906943705,3.7287393566811677,86.93425652845818,92.4
peak_16,18.42893174146768,217.89016202159414,18.375281285160643,18.477217152144014,19.0,230.54484299349252,229.88149810851377,4.411354037772867,9.45496851667001,36.0
peak_17,19.008356669583694,16.013097598673347,18.906420802600323,19.11029253656707,38.0,27.762,27.762,0.036,1.036,3.1
peak_18,19.845303787973496,358.39581095673657,19.689717464683085,19.984794974371795,55.0,369.02713648192844,369.13778801026507,3.96977272898562,47.65421946636109,77.4
peak_19,20.43545880735092,306.95978892469793,20.387173396674584,20.489109263657955,19.0,319.00323620506765,308.05097568187733,4.412115880093876,13.656134000070542,51.0
peak_20,21.37434179272409,243.26236842578857,21.31532629078635,21.433357294661832,22.0,262.65923662159975,255.59754758124396,4.656369153094009,11.768417596624749,43.4
