peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.9803634204275534,327.4618029026445,0.7994845605700712,1.168477434679335,102.0,327.4608087739845,327.4608087739845,3.7328750994967925,48.22046172860851,71.0
peak_2,1.9064631828978622,153.23508368233863,1.7943182897862233,2.0149904988123515,61.0,153.23385183411972,153.23385183411972,4.340017898454791,13.288734141725921,22.4
peak_3,2.6155083135391926,233.71369689426098,2.5612446555819477,2.673389548693587,31.0,233.70654317908802,233.70654317908802,3.6998658595343157,10.457136828163376,29.8
peak_4,5.4010427553444185,226.22847576896527,5.082695961995249,5.726624703087886,178.0,226.22826365126568,226.22826365126568,3.83179968953512,58.454114116407794,64.7
peak_5,7.31112351543943,310.5693869442891,6.974688836104513,7.643940617577197,185.0,310.56911263477764,310.56911263477764,3.9339006341575766,83.31012132435197,91.7
peak_6,8.83050593824228,166.50949622037749,8.772624703087885,8.884769596199526,31.0,166.50403620857793,166.50403620857793,4.146581640360197,7.43243643328126,17.9
peak_7,9.423788598574822,204.3330976300488,9.311643705463183,9.532315914489311,61.0,204.33145476155175,204.33145476155175,4.328198146209655,17.724456151209314,34.1
peak_8,10.223273159144894,187.63718571630275,10.140068883610452,10.302859857482185,45.0,187.63448319806162,187.63448319806162,4.690104023751999,11.704804626911361,28.8
peak_9,10.704410926365796,364.7867208683347,10.65738242280285,10.747821852731592,25.0,364.77056354500183,364.77056354500183,3.9649744195363366,13.532716921576403,58.1
peak_10,11.026375296912114,394.08797837893025,10.935935866983373,11.116814726840856,50.0,394.08326952432816,394.08326952432816,4.5058345074012855,27.79666293909338,75.5
peak_11,11.840330166270784,352.62783752266233,11.746273159144893,11.927152019002376,50.0,352.62370577282985,352.62370577282985,4.720860267732405,24.996484665097103,67.5
peak_12,13.207774346793348,283.35044418455914,12.871339667458432,13.540591448931117,185.0,283.350199540899,283.350199540899,3.8988756372109807,76.00358750641666,83.5
peak_13,14.170049881235155,0.0,14.018111638954869,14.321988123515439,84.0,0.0,0.0,0.0,0.0,6.7
peak_14,15.078061757719714,191.2059920418099,14.955064133016627,15.204676959619952,69.0,191.20476243019453,191.20476243019453,3.7181518347327636,19.05100612188758,29.2
peak_15,15.703902612826603,0.0,15.551964370546319,15.855840855106889,84.0,0.0,0.0,0.0,0.0,6.7
peak_16,17.194344418052257,254.37648778011885,16.731294536817103,17.65739429928741,256.0,254.37619914763442,254.37621493299207,3.8402394770952837,94.91162392485106,93.1
peak_17,18.38814489311164,0.0,18.236206650831353,18.540083135391924,84.0,0.0,0.0,0.0,0.0,6.7
peak_18,19.668767220902613,299.6413492515877,19.335950118764845,20.00520190023753,185.0,299.64109116011645,299.6411075667385,3.8052665608186995,80.38340937881904,87.7
peak_19,20.793833729216153,297.75813230985796,20.61295486935867,20.981947743467934,102.0,297.7572322856821,297.7572322856821,3.7279975496119926,43.89534791147947,63.6
peak_20,22.407273159144893,262.1961169665531,21.94422327790974,22.870323040380047,256.0,262.1958238072209,262.1958400840794,3.8157142478571684,97.8376415575464,95.5
peak_21,24.288413301662708,396.9436199897607,24.103916864608077,24.47290973871734,102.0,396.94243341122757,396.94243341122757,3.856698109699684,58.514069304033974,89.3
peak_22,25.022781472684084,0.0,24.8708432304038,25.17471971496437,84.0,0.0,0.0,0.0,0.0,6.7
peak_23,25.891,311.18698689871195,25.80056057007126,25.98143942992874,50.0,311.18331370777616,311.18331370777616,4.377273821614835,21.92429944914193,56.0
peak_24,27.887902612826604,326.94129908281957,27.551467933491686,28.22071971496437,185.0,326.94101710131656,326.94101710131656,3.8695938374911547,87.7041720857145,96.1
