peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,1.4035510688836104,273.8757458393217,1.0341955244405552,1.787680835104388,153.0,274.30219749594437,274.36017065844914,3.9438129772985455,92.24335305257043,93.4
peak_2,2.679058882360295,7.596459149264931,2.585488811101388,2.7726289536192024,38.0,7.314,7.314,0.096,0.068,2.7
peak_3,3.2749524940617576,267.42924477273584,3.225705088136017,3.319275159394925,19.0,262.79677110770285,258.68308037913977,5.655799709589124,11.10071872756308,47.7
peak_4,3.915168771096387,397.47978654345553,3.831448181022628,3.9988893611701455,34.0,395.47172539747504,395.5433293044063,4.384142763176589,28.0790186547153,69.9
peak_5,4.658804600575072,376.3101434886133,4.575084010501313,4.742525190648832,34.0,373.82710493099364,372.96219664998324,4.66111866605909,26.810511588628554,67.5
peak_6,5.417214651831479,10.161106689843423,5.323644580572571,5.510784723090386,38.0,8.344,8.344,0.0,0.027,2.7
peak_7,6.865088386048256,210.65772759029556,6.766593574196775,6.968507938492311,41.0,204.04590762471466,202.52540707080604,4.159776199571496,18.314958111892373,38.9
peak_8,8.05687560945118,7.122289992495986,7.963305538192274,8.150445680710089,38.0,9.816,9.816,0.011,0.038,2.7
peak_9,8.726640330041255,186.29922922389267,8.618296037004626,8.83990936367046,45.0,196.50882771924813,189.89857546247816,4.026318514513211,18.255735474655715,37.6
peak_10,10.489697462182772,159.260192468579,10.396127390923866,10.588192274034254,39.0,174.03138751025668,171.56720455065073,4.094213768567339,15.189459778338431,32.8
peak_11,11.765205275659458,235.13010334351583,11.494344543067884,12.026216527065884,108.0,246.29709566048302,243.45371961310087,3.8345891276012654,57.65728421334686,68.9
peak_12,12.814175021877734,301.72213206476516,12.641809101137644,12.991465683210402,71.0,306.7098203083617,306.65758110076507,4.348418988391086,43.34654937235267,68.7
peak_13,14.459038379797477,277.5447514254177,14.060134391798975,14.848092886610829,160.0,266.3008569858771,259.8443965413714,3.8193623530631666,90.2246227884809,91.8
peak_14,16.335364545568197,289.2731732315938,15.94138529816227,16.694870608826104,153.0,262.51368829494504,257.12959836599714,2.2903441098447526,88.25768195372532,82.3
peak_15,17.423732216527068,240.35592970322176,17.364635329416178,17.47790436304538,23.0,207.52816192356931,198.87386420584613,6.02048383746883,9.987001928905704,41.3
peak_16,18.201841230153768,263.73158720764445,18.147669083635453,18.256013376672083,22.0,224.6555734053755,224.21056431694174,4.210602536973822,9.881060326858636,36.0
peak_17,20.043694211776472,405.5910883042801,19.89102725340668,20.196361170146268,62.0,362.6569973728084,362.67960888755323,3.765080623564155,49.9621983765798,74.6
peak_18,21.063115514439303,219.2592793566615,20.964620702587823,21.156685585698213,39.0,173.88775173285975,170.31811384006303,4.760356643837133,13.854017013914984,35.3
peak_19,21.890471933991748,248.22013292649933,21.801826603325416,21.974192524065508,35.0,197.9277585729414,195.56912885693612,4.269838049422569,15.379625886250562,36.4
peak_20,22.72767783472934,391.90473640001255,22.64395724465558,22.816323165395676,35.0,339.1170696580034,337.65881587409746,3.9945483219412585,24.226355295063644,58.7
peak_21,24.761595699462436,353.9962598730881,24.48581022627829,25.027531691461437,110.0,307.8438277555928,307.2640459286421,3.8592192054175483,75.20743981703441,84.2
peak_22,25.58895211901488,275.58722709140505,25.54462945368171,25.633274784348043,18.0,225.043116862136,224.96269197840996,4.423005814333578,9.325017214900985,36.1
peak_23,26.65269608701088,333.43421161044444,26.24394261782723,27.071299037379674,168.0,283.8203069989832,280.0322399615284,2.2165210357690848,99.25742561311928,91.6
peak_24,27.736139017377173,244.06189237163272,27.686891611451436,27.79031116389549,21.0,179.82492082339678,174.62544688421397,4.772324560916285,8.261417954847255,30.9
peak_25,28.740786098262284,468.3572590203374,28.563495436929617,28.9279262407801,74.0,400.2463004547154,400.2742126822468,3.970921321733218,57.40418241967955,85.7
peak_26,30.22805775721965,306.2533095568932,30.12956294536817,30.331477309663708,41.0,218.0326234773084,213.70063203656312,3.8609591335729467,19.80833536238942,39.9
peak_27,31.05048943617952,99.0212457914993,30.956919364920616,31.14405950743843,38.0,7.424,7.424,0.0,0.04,2.7
peak_28,32.2324271783973,116.56700553273272,32.13885710713839,32.325997249656204,38.0,14.454,14.454,0.384,0.047,3.7
peak_29,33.40451543942993,341.17669142914593,33.15827840980123,33.66060195024378,102.0,229.53433492530223,227.53387385862396,3.7847627043785517,52.50105150056006,63.5
peak_30,34.394388298537315,118.5402262223436,34.30081822727841,34.487958369796225,38.0,5.398,5.398,0.178,0.16,2.7
peak_31,35.08877672209026,427.65425102312065,35.03460457557195,35.138024128016,21.0,305.93696028538506,304.00419161899396,5.757008605666989,13.209049754947731,55.7
peak_32,35.36456219527441,385.036792635953,35.3103900487561,35.4236590823853,23.0,263.0016815741941,251.9400199506449,4.5122236259682404,11.676949759240252,42.9
peak_33,36.33966083260408,312.98574719539414,36.241166020752594,36.43323090386298,39.0,189.47899780944948,178.2642679624942,3.7173368583106305,15.23133701116618,32.6
peak_34,37.72351293911739,423.2224774864651,37.43295324415552,38.00422315289411,116.0,305.59651937512956,303.05652018570214,3.88456606673874,76.08328328958777,85.2
peak_35,38.85620327540943,457.6862708280413,38.80695586948369,38.90052594074259,19.0,335.79400159071986,335.1969998519889,5.725950803716835,14.308226573487735,60.0
