peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.2935326915864483,181.30564774612787,0.2236439554944368,0.3721575196899613,85.0,194.4108163969015,194.16544811652923,3.4758897715512953,11.790613476059503,27.8
peak_2,1.231788973621703,273.53777089640073,1.189855731966496,1.2702277784723093,46.0,293.32904619748575,293.11661149193674,3.4509268739745544,9.793155585824385,40.5
peak_3,2.624322040255032,275.5671994026184,2.269636704588074,2.9300852606575827,378.0,281.6629374646873,281.6101832174289,3.3770741378663724,83.77083586157266,83.5
peak_4,3.838638829853732,16.652179281144633,3.760014001750219,3.917263657957245,90.0,32.153,32.153,0.52,0.182,3.0
peak_5,4.3575626953369175,506.52771655176633,4.324365545693212,4.385518189773722,35.0,522.5809929291638,522.4261740994048,4.5340337236399915,14.480474619685438,85.0
peak_6,5.678459807475935,225.57795203783706,5.460057507188399,5.89336767095887,248.0,239.07363442266163,238.04709690031513,3.3410130257898483,49.5717844330302,56.8
peak_7,6.995862482810352,223.8347606131279,6.901512689086137,7.084970621327667,105.0,241.93809700664758,241.42476145338063,3.3121458993108357,18.02599796036615,37.7
peak_8,7.6895081885235665,313.882936913466,7.656311038879861,7.719210901362671,36.0,335.30450328591553,334.7063254202303,4.600601179505425,9.36805092693755,53.7
peak_9,8.460031503937993,410.4912424629319,8.37441780222528,8.533414676834605,91.0,429.58988012011605,429.2723052378099,3.7367741706519175,26.92587049117934,72.8
peak_10,9.17114939367421,217.89834132864803,9.1082495311914,9.23055481935242,70.0,229.40714648474324,227.86669039693703,3.874759670233179,11.471261115845904,34.8
peak_11,9.684831603950496,2.6673926793426164,9.606206775846982,9.763456432054008,90.0,19.29,19.29,0.012,0.21,3.0
peak_12,10.333049631203902,228.505425374003,10.243941492686586,10.404685585698214,92.0,246.51368518513414,244.6299775561496,3.5545210363651933,18.19288681532482,39.2
peak_13,10.972531566445808,342.8602318570018,10.827512439054884,11.094836854606829,153.0,361.1340440205156,360.8611662951413,3.4971194903372087,43.46392290715656,69.8
peak_14,12.7477054631829,262.87672224140226,12.37904238029754,13.081424178022257,402.0,272.1400319297819,271.8088690539427,3.0539181001471123,82.12592832749264,80.7
