peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.59458432304038,0.6291658140250468,0.49623202900362545,0.6907013376672084,87.0,0.6285917581424201,0.6285917581424201,3.9263147408072085,0.04829318152659214,10.8
peak_2,2.617512189023628,300.64738020333084,2.4364545568196023,2.8008051006375796,163.0,300.591584865169,300.591584865169,3.7293062830509567,43.8600623027647,64.9
peak_3,3.67479934991874,0.0,3.5898587323415425,3.759739967495937,76.0,0.0,0.0,0.029,0.0,1.1
peak_4,5.123260407550943,255.37365125308136,4.803615451931491,5.4429053631703965,286.0,255.35078847181256,255.3509350306142,3.8585824282756627,65.72366444659744,76.8
peak_5,7.982182772846605,254.78238488584208,7.5217152144018,8.44265033129141,412.0,254.1910093989424,254.19340208961077,3.8181873508979156,94.60526965928031,94.7
peak_6,9.484290536317038,0.0,9.399349918739842,9.569231153894236,76.0,0.0,0.0,0.084,0.0,1.1
peak_7,10.579577447180897,2.153949597316781,10.492401550193774,10.662282785348168,76.0,2.1523401079852267,2.1523401079852267,4.376490612344793,0.14655237184012215,15.0
peak_8,11.20769096137017,2.153954695755976,11.120515064383047,11.292631578947368,77.0,2.1523895447890062,2.1523895447890062,4.267109277779183,0.14721957516524334,13.9
peak_9,11.786628328541067,4.308260342442015,11.699452431553944,11.871568946118265,77.0,4.305122726627126,4.305122726627126,4.297616673693248,0.2943293857978177,14.5
peak_10,12.269448681085136,2.1538839189778747,12.182272784098013,12.354389298662332,77.0,2.1523150885157385,2.1523150885157385,4.276295007775805,0.14699661486308974,14.0
peak_11,13.594969371171397,4.3096641533908455,13.507793474184272,13.677674709338667,76.0,4.3065021373351415,4.3065021373351415,4.399048534317016,0.294006194438306,15.5
peak_12,15.46589823727966,343.5941255125699,15.427898487310912,15.506133266658331,35.0,342.3721332731949,342.3721332731949,3.8596409781189083,11.794335255329443,51.8
peak_13,17.200475059382423,1.0771946123483165,17.1132991623953,17.283180397549692,76.0,1.0763922547114226,1.0763922547114226,4.413032880810556,0.07331879742762855,15.2
