peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,0.39749443680460056,323.3580714219986,0.35989361170146267,0.429723715464433,13.0,323.11205092380123,323.11205092380123,5.3660125794666005,10.088250773648513,67.9
peak_2,2.277535691961495,3.830018992918527,2.223820227528441,2.3312511563945493,20.0,3.8288706121353484,3.8288706121353484,4.086792510546807,0.17771209051280767,15.2
peak_3,2.92749281160145,0.9579357893503011,2.873777347168396,2.9812082760345042,20.0,0.9576486702046797,0.9576486702046797,4.109028462921175,0.04445607922134415,15.0
peak_4,3.937343542942868,0.0,3.8836280785098136,3.9910590073759216,20.0,0.0,0.0,0.0,0.0,2.0
peak_5,4.979423552944118,150.24785203573458,4.931079634954369,5.033139017377172,19.0,150.1953489731778,150.1953489731778,4.513130190360282,6.874675148846747,39.6
peak_6,5.903329541192648,0.0,5.849614076759595,5.9570450056257025,20.0,0.0,0.0,0.0,0.0,2.0
peak_7,6.870207900987623,140.45006836918157,6.832607075884485,6.907808726090761,14.0,140.36807213403793,140.36807213403793,3.864904580098546,4.634750637415529,29.8
peak_8,8.777106888361045,3.8326256003290533,8.72339142392799,8.8308223527941,20.0,3.831474002091423,3.831474002091423,4.239536148513269,0.17781739042155403,16.6
peak_9,9.378720090011251,0.5660891916063512,9.314261532691585,9.43780710088761,23.0,0.5659591009532279,0.5659591009532279,4.182820170824217,0.03141222614346345,16.6
peak_10,10.72697824728091,0.5706363970416456,10.662519689961245,10.786065258157269,23.0,0.5705039790121064,0.5705039790121064,4.32972276170919,0.03170598816205252,17.9
peak_11,11.269504438054756,0.9574997204072253,11.215788973621702,11.32321990248781,20.0,0.9572128107067003,0.9572128107067003,4.072476060115362,0.04443048494958583,14.7
peak_12,12.56404713089136,0.5662495407419891,12.504960120015001,12.62313414176772,22.0,0.5661186080361168,0.5661186080361168,3.9345059834489104,0.029554372107208154,14.0
peak_13,13.708186523315414,1.9196787030568432,13.65447105888236,13.767273534191773,21.0,1.9191106336676544,1.9191106336676544,3.6740403837454654,0.09589007307944755,11.5
peak_14,14.175511063882984,0.9573861888933481,14.12179559944993,14.229226528316039,20.0,0.9570992665637543,0.9570992665637241,4.06784636106402,0.04442282316172687,14.6
peak_15,14.739523440430053,0.9660363234452906,14.685807975997,14.798610451306413,21.0,0.9657593123804294,0.9657593123804294,3.820619004554843,0.048344758586801796,12.7
peak_16,16.63030778847356,170.8889957631805,16.576592324040504,16.678651706463306,19.0,170.82873144759043,170.82873144759043,5.371629572506431,7.837092386576936,50.5
peak_17,17.559585323165393,0.0,17.50586985873234,17.613300787598448,20.0,0.0,0.0,0.0,0.0,2.0
peak_18,19.020645955744467,281.5932566020198,18.832641830228777,19.208650081260156,70.0,281.5862373191262,281.5862373191262,4.082078404964763,46.22472628932679,86.9
peak_19,21.44321340167521,3.84216623441523,21.389497937242155,21.502300412551566,21.0,3.8410294882796054,3.8410294882796054,3.7133496656948335,0.19180701644300524,12.1
peak_20,22.060941242655332,3.8308096861005003,22.00185423177897,22.114656707088386,21.0,3.8296595212634212,3.8296595212634212,4.291251830744432,0.19079047539886523,17.4
peak_21,22.641068258532314,0.9565081647523942,22.581981247655957,22.69478372296537,21.0,0.9562214493472868,0.9562214493472868,4.409547101431232,0.04773346174332348,18.1
peak_22,25.31609838729841,212.01945532067546,25.24626828353544,25.391300037504685,27.0,211.98686547726305,211.98686547726305,3.8748592778181297,13.621192586842106,47.0
peak_23,28.275820477559694,0.0,28.22210501312664,28.32953594199275,20.0,0.0,0.0,0.0,0.0,2.0
peak_24,29.210469558694836,107.63658678551344,29.178240280035002,29.242698837354666,12.0,107.53112923443061,107.53112923443061,4.540299672257226,3.166253342864059,30.7
peak_25,30.043059257407172,0.0,29.98934379297412,30.096774721840227,20.0,0.0,0.0,0.0,0.0,2.0
peak_26,31.72435329416177,0.962155060589007,31.670637829728715,31.783440305038127,21.0,0.961872067798508,0.961872067798508,3.766401621443924,0.04803038728874078,12.2
peak_27,32.33670958869858,0.5665808955316118,32.27225103137892,32.39579659957494,23.0,0.566447219335961,0.566447219335961,4.331350354636651,0.031522372427290175,18.0
peak_28,33.368046505813226,0.0,33.31433104138017,33.42176197024628,20.0,0.0,0.0,0.0,0.0,2.0
peak_29,34.313438679834974,85.7572976312706,34.28120940117515,34.3402964120515,11.0,85.6746626585878,85.6746626585878,5.086476137151957,2.2509526014442853,32.4
peak_30,36.14513601700212,3.8432662514721443,36.09142055256907,36.19885148143518,20.0,3.8421332271315354,3.8421332271315354,3.9765742906297716,0.17880532091212079,14.2
peak_31,36.68766220777597,0.5706439442686917,36.623203650456304,36.746749218652326,23.0,0.5705113662959279,0.5705113662959279,4.288777378276423,0.03168386040489092,17.6
peak_32,37.33224778097262,0.9612373265555708,37.27853231653957,37.391334791848976,21.0,0.9609531459906842,0.9609531459906842,3.7490146865378904,0.04796454994152145,12.0
peak_33,38.61067583447931,1.9293635936663747,38.556960370046255,38.66976284535567,21.0,1.9288054037172582,1.9288054037172582,3.7987795261097643,0.09647507108211509,12.6
peak_34,40.44774471808976,274.05525947771537,40.41014389298662,40.47997399674959,13.0,273.86594473665855,273.86594473665855,5.323698097536555,8.531857715375889,60.8
peak_35,42.28481360170021,0.9659175654059909,42.23109813726715,42.34390061257657,21.0,0.965640021511228,0.965640021511228,3.8242452938219995,0.04832302617347729,12.7
