peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,1.138981622702838,311.6151574309097,0.8067120890111265,1.4648613576697087,412.0,310.81275256260267,310.81540123660903,3.8099096566535198,82.86431820203481,90.8
peak_2,2.1389851231403925,236.13220385356692,2.091061632704088,2.1869086135766973,60.0,233.55642537081417,233.55642537081417,3.955897399495089,8.988462571683321,32.5
peak_3,2.683715464433054,174.27684120461612,2.607037879734967,2.7603930491311415,96.0,173.60939224842457,173.60939224842457,4.162911631117438,10.338887971472868,23.9
peak_4,3.5511306413301664,275.88838895624275,3.503207150893862,3.597456682085261,59.0,272.50628293697594,272.50854336713104,3.6487880459200803,10.4356170282879,39.1
peak_5,5.252414551818978,262.77463599152327,4.798738842355295,5.7108826103262915,571.0,254.3305303222436,254.33125977001353,3.8023132995289854,94.18755673378519,92.0
peak_6,6.921749468683585,238.68318696327393,6.603856982122766,7.236447055881985,396.0,238.21444142236203,238.21653645194584,3.8032237286083856,61.10760319461379,68.3
peak_7,7.9073759219902495,0.0,7.830698337292162,7.984053506688337,96.0,0.0,0.0,0.126,0.0,1.0
peak_8,8.591084385548195,197.08708236236492,8.543160895111889,8.637410426303289,59.0,194.68307446045645,194.68307446045645,3.640004510785538,7.4619690460424986,22.3
peak_9,9.330703587948493,331.54094258013737,9.153386673334166,9.514410301287661,226.0,331.2892980507537,331.2892980507537,3.6762585716476406,48.1647460384052,72.7
peak_10,10.039971246405802,0.0,9.963293661707715,10.11664883110389,96.0,0.0,0.0,0.0,0.0,1.0
peak_11,10.645404675584448,469.00058527201605,10.608663332916615,10.675756219527441,42.0,458.69849159410273,458.69849159410273,5.10454904487667,13.580796979676341,85.0
peak_12,11.766814351793975,401.874692571394,11.589497437179649,11.950521065133142,226.0,401.5731968514478,401.5731968514478,3.688812794427923,58.39079996252794,90.2
peak_13,12.23167220902613,414.54844805966866,12.196528316039506,12.268413551693962,45.0,407.89968137603483,407.89968137603483,4.345712218047837,13.503792637055575,70.7
