peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_1,1.1264095511938992,265.05494219048916,0.7441570196274534,1.4825003125390672,508.0,253.056034251749,253.08152944930993,3.6709251673821224,83.97253324781583,85.8
peak_2,2.3443852981622704,187.20282313934808,2.2382847855981995,2.45629953744218,150.0,205.5942900272371,205.22857755893963,3.7375846772638113,18.314923180364346,38.0
peak_3,3.260047255906988,128.917080179693,3.1801085135641958,3.339985998249781,110.0,160.51986320984332,160.4038445813427,3.798618201264259,11.440394860189404,27.2
peak_4,4.087049881235155,-16.983846240013097,4.015831728966121,4.158268033504188,98.0,4.674,4.674,0.0,0.013,1.0
peak_5,4.6466210776347046,528.2838095893007,4.611738717339668,4.675689711213901,44.0,538.9812171509514,539.0279851249189,3.7327261689069315,15.115989222133766,79.8
peak_6,5.180030503812977,-2.6504668794003585,5.108812351543943,5.25124865608201,98.0,6.924,6.924,0.0,0.0,1.0
peak_7,5.569550193774221,360.37819960804006,5.534667833479185,5.597165395674459,43.0,363.1663012315131,363.14788509043785,4.173556278084595,10.061285105686304,54.4
peak_8,6.286092011501437,288.35663778963175,6.014300287535942,6.557883735466933,374.0,288.3744642996392,288.3986502887001,1.4387818813532216,70.37377381775241,68.8
peak_9,7.188673084135517,187.28500989452445,7.107280910113764,7.272972121515189,114.0,199.6971487119511,196.10112884941407,3.6894149508447636,14.890825043043067,33.5
peak_10,7.82527615951994,-0.383488188806858,7.754058007250906,7.896494311788973,98.0,10.533,10.533,0.0,0.141,1.0
peak_11,8.198808101012625,470.5925572651579,8.166832604075509,8.232237029628703,45.0,471.7267319339262,471.7628516528965,4.4177658920742955,14.88994171555924,73.1
peak_12,9.006916114514313,293.66750448097247,8.964766595824477,9.04325190648831,54.0,278.94558914159825,276.0243236531286,3.6307275824723377,9.796037793520725,39.9
peak_13,9.925484935616952,340.5919261022234,9.642065758219776,10.185649206150767,374.0,307.73491475771164,305.7481133137957,1.710802446749941,74.80292929615484,74.2
peak_14,10.656561070133764,355.40765662333115,10.61295811976497,10.700164020502562,60.0,325.2479833640657,325.15252295120297,3.6332257300448876,11.74392754567945,47.9
peak_15,11.011198399799976,228.79742418348087,10.9487008376047,11.078056257032127,89.0,206.57990278591302,202.49083523047517,3.831248951876409,11.098952558194732,32.5
